ID_Pedidos,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Festival,duracion(min),ID_Clientes,ID_Comercios,ID_Repartidores
0xd27b ,2022-02-18,22:30:00,22:40:00,Sandstorms,Low ,motorcycle ,No ,10,807,147,100
0xadd6 ,2022-03-23,21:50:00,22:05:00,Sandstorms,Jam ,motorcycle ,Yes ,15,20,171,52
0x7c60 ,2022-03-05,11:50:00,11:55:00,Stormy,High ,motorcycle ,Yes ,5,442,167,24
0x4fb8 ,2022-03-27,17:25:00,17:35:00,Fog,Medium ,motorcycle ,No ,10,4,33,82
0x1406 ,2022-03-19,21:55:00,22:10:00,Cloudy,Jam ,scooter ,No ,15,321,73,57
0xc63e ,2022-02-16,18:40:00,18:55:00,Cloudy,Medium ,scooter ,No ,15,610,157,95
0x7b03 ,2022-03-02,20:25:00,20:35:00,Windy,Jam ,motorcycle ,No ,10,530,57,36
0x4314 ,2022-03-02,21:45:00,21:50:00,Fog,Jam ,motorcycle ,No ,5,258,61,43
0x9e5a ,2022-04-05,22:20:00,22:30:00,Fog,Low ,scooter ,No ,10,650,159,93
0xc044 ,2022-02-13,20:55:00,21:10:00,Sandstorms,Jam ,scooter ,No ,15,847,167,3
0xd7d3 ,2022-02-14,21:35:00,21:40:00,Cloudy,Jam ,motorcycle ,No ,5,317,131,84
0x70b1 ,2022-03-20,21:15:00,21:20:00,Stormy,Jam ,motorcycle ,No ,5,83,87,91
0x59e5 ,2022-03-11,23:30:00,23:35:00,Fog,Low ,motorcycle ,No ,5,620,56,74
0xdeac ,2022-02-18,17:15:00,17:30:00,Cloudy,Medium ,electric_scooter ,No ,15,183,123,31
0xa053 ,2022-04-04,20:45:00,20:55:00,Sandstorms,Jam ,motorcycle ,No ,10,125,153,23
0x7031 ,2022-03-09,13:30:00,13:40:00,Cloudy,High ,scooter ,No ,10,117,50,77
0xd3bc ,2022-02-18,22:00:00,22:10:00,Sandstorms,Jam ,motorcycle ,No ,10,478,144,45
0x8de9 ,2022-03-20,23:20:00,23:30:00,Fog,Low ,scooter ,No ,10,60,58,91
0x7c84 ,2022-03-26,18:35:00,18:40:00,Fog,Medium ,electric_scooter ,No ,5,905,132,85
0x96d2 ,2022-03-29,20:40:00,20:55:00,Sandstorms,Jam ,scooter ,No ,15,109,137,24
0x77b5 ,2022-03-01,08:25:00,08:40:00,Fog,Low ,motorcycle ,No ,15,267,11,6
0x75dc ,2022-03-18,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,No ,10,675,174,15
0xbe78 ,2022-03-31,22:25:00,22:40:00,Windy,Low ,scooter ,No ,15,979,181,71
0x35a2 ,2022-03-30,11:30:00,11:40:00,Sandstorms,High ,motorcycle ,No ,10,116,85,47
0x416f ,2022-03-06,21:45:00,21:50:00,Sandstorms,Jam ,electric_scooter ,No ,5,857,68,13
0xa4f5 ,2022-03-05,17:25:00,17:30:00,Cloudy,Medium ,electric_scooter ,No ,5,783,48,29
0xa4eb ,2022-03-26,09:40:00,09:45:00,Sunny,Low ,motorcycle ,No ,5,454,98,97
0xd4da ,2022-02-16,20:55:00,21:05:00,Windy,Jam ,motorcycle ,No ,10,279,143,2
0xb59b ,2022-03-12,17:10:00,17:20:00,Sunny,Medium ,motorcycle ,No ,10,643,81,19
0x4f73 ,2022-03-01,18:25:00,18:40:00,Stormy,Medium ,scooter ,No ,15,817,81,50
0xadae ,2022-03-16,17:55:00,18:00:00,Sunny,Medium ,motorcycle ,No ,5,484,85,51
0xb785 ,2022-03-29,19:55:00,20:10:00,Windy,Jam ,motorcycle ,No ,15,65,39,96
0x8366 ,2022-03-05,23:00:00,23:05:00,Windy,Low ,motorcycle ,No ,5,127,86,98
0xbff2 ,2022-02-17,21:15:00,21:25:00,Sunny,Jam ,electric_scooter ,No ,10,854,131,23
0x8f58 ,2022-03-13,10:40:00,10:55:00,Cloudy,Low ,motorcycle ,No ,15,804,172,89
0x43b9 ,2022-04-03,18:00:00,18:10:00,Sandstorms,Medium ,motorcycle ,No ,10,491,135,22
0x47af ,2022-03-01,18:25:00,18:35:00,Fog,Medium ,motorcycle ,No ,10,509,42,55
0x1b40 ,2022-03-13,23:10:00,23:15:00,Windy,Low ,motorcycle ,No ,5,744,121,92
0xb4fb ,2022-03-29,17:15:00,17:30:00,Windy,Medium ,motorcycle ,No ,15,290,88,26
0xb50 ,2022-03-15,11:55:00,12:05:00,Stormy,High ,scooter ,No ,10,798,127,15
0x3376 ,2022-03-09,09:30:00,09:45:00,Cloudy,Low ,motorcycle ,No ,15,573,110,32
0xbecb ,2022-04-05,22:40:00,22:50:00,Windy,Low ,motorcycle ,No ,10,487,83,5
0x4357 ,2022-04-02,17:10:00,17:15:00,Fog,Medium ,motorcycle ,No ,5,389,133,44
0x1486 ,2022-03-10,17:10:00,17:25:00,Fog,Medium ,motorcycle ,No ,15,667,164,47
0x5b70 ,2022-03-23,18:30:00,18:40:00,Windy,Medium ,electric_scooter ,No ,10,170,153,56
0x490e ,2022-03-13,11:50:00,12:00:00,Sandstorms,High ,scooter ,No ,10,170,105,17
0x3e21 ,2022-03-07,19:00:00,19:10:00,Sunny,Medium ,motorcycle ,No ,10,419,174,80
0x26d4 ,2022-03-18,23:55:00,00:10:00,Sandstorms,Low ,scooter ,No ,15,953,35,65
0xb20f ,2022-03-31,19:45:00,19:50:00,Stormy,Jam ,electric_scooter ,No ,5,684,181,78
0x7ada ,2022-04-04,20:30:00,20:40:00,Windy,Jam ,scooter ,No ,10,645,70,34
0xc4b3 ,2022-02-17,11:10:00,11:15:00,Fog,High ,motorcycle ,No ,5,369,22,18
0x2a01 ,2022-03-26,09:00:00,09:10:00,Cloudy,Low ,motorcycle ,No ,10,870,180,15
0x6357 ,2022-03-28,19:30:00,19:35:00,Sandstorms,Jam ,scooter ,No ,5,482,104,8
0x9c2a ,2022-03-15,08:20:00,08:25:00,Fog,Low ,scooter ,No ,5,709,19,47
0x31bd ,2022-03-17,11:00:00,11:05:00,Sunny,Low ,scooter ,No ,5,494,174,34
0x970a ,2022-03-09,20:30:00,20:35:00,Fog,Jam ,motorcycle ,No ,5,765,124,75
0x2675 ,2022-04-02,19:45:00,20:00:00,Cloudy,Jam ,scooter ,No ,15,837,151,53
0xa200 ,2022-03-29,22:25:00,22:30:00,Windy,Low ,motorcycle ,No ,5,249,85,86
0x9bf9 ,2022-03-05,16:00:00,16:05:00,Sandstorms,Medium ,motorcycle ,No ,5,712,140,12
0x555d ,2022-03-29,21:30:00,21:35:00,Windy,Jam ,motorcycle ,No ,5,408,109,71
0xb2e9 ,2022-03-05,17:25:00,17:35:00,Windy,Medium ,electric_scooter ,No ,10,273,123,43
0x8633 ,2022-03-13,11:45:00,12:00:00,Stormy,High ,electric_scooter ,No ,15,216,18,88
0x4c34 ,2022-03-03,20:15:00,20:20:00,Sandstorms,Jam ,motorcycle ,No ,5,68,132,100
0xa998 ,2022-03-03,10:25:00,10:35:00,Sandstorms,Low ,motorcycle ,No ,10,314,57,85
0x5efd ,2022-03-24,08:25:00,08:30:00,Cloudy,Low ,motorcycle ,No ,5,991,53,32
0x8d83 ,2022-03-15,17:15:00,17:20:00,Cloudy,Medium ,motorcycle ,No ,5,166,10,76
0x8a06 ,2022-03-12,22:45:00,22:50:00,Windy,Low ,scooter ,No ,5,813,108,34
0x5a2d ,2022-03-13,12:35:00,12:40:00,Windy,High ,scooter ,No ,5,745,106,3
0x83ea ,2022-04-05,12:20:00,12:25:00,Cloudy,High ,motorcycle ,No ,5,931,124,42
0x2185 ,2022-03-02,22:55:00,23:05:00,Sunny,Low ,scooter ,No ,10,307,83,71
0x12e7 ,2022-03-08,17:25:00,17:30:00,Windy,Medium ,electric_scooter ,No ,5,644,73,97
0x5956 ,2022-03-21,10:35:00,10:45:00,Windy,Low ,motorcycle ,No ,10,844,102,99
0x7814 ,2022-03-24,21:45:00,22:00:00,Stormy,Jam ,motorcycle ,No ,15,112,123,48
0x5a07 ,2022-03-11,19:50:00,20:05:00,Sunny,Jam ,motorcycle ,No ,15,277,118,47
0x340f ,2022-03-10,19:30:00,19:35:00,Cloudy,Jam ,scooter ,No ,5,443,20,12
0x8094 ,2022-03-12,23:45:00,23:55:00,Cloudy,Low ,motorcycle ,No ,10,515,65,38
0x3241 ,2022-03-19,14:50:00,15:05:00,Sunny,High ,motorcycle ,No ,15,954,38,11
0xde16 ,2022-02-15,08:10:00,08:20:00,Sunny,Low ,motorcycle ,No ,10,835,56,62
0xc8c7 ,2022-02-13,17:10:00,17:15:00,Stormy,Medium ,motorcycle ,No ,5,240,106,34
0xaa97 ,2022-03-27,18:40:00,18:50:00,Sunny,Medium ,motorcycle ,No ,10,795,180,48
0xa64c ,2022-03-21,10:15:00,10:20:00,Stormy,Low ,electric_scooter ,No ,5,853,159,11
0x7df5 ,2022-03-15,17:45:00,18:00:00,Windy,Medium ,motorcycle ,No ,15,376,127,38
0x869e ,2022-03-26,21:00:00,21:05:00,Fog,Jam ,scooter ,No ,5,320,177,33
0x7725 ,2022-03-25,20:30:00,20:40:00,Stormy,Jam ,motorcycle ,No ,10,847,123,33
0xb6d2 ,2022-03-01,11:40:00,11:55:00,Stormy,High ,scooter ,No ,15,939,40,51
0x6edb ,2022-03-10,18:40:00,18:55:00,Stormy,Medium ,scooter ,No ,15,304,50,27
0xaab4 ,2022-03-27,23:15:00,23:25:00,Cloudy,Low ,motorcycle ,No ,10,899,35,47
0xaabd ,2022-03-11,23:35:00,23:40:00,Windy,Low ,motorcycle ,No ,5,639,154,99
0x1494 ,2022-03-29,19:00:00,19:15:00,Sandstorms,Medium ,motorcycle ,No ,15,542,157,47
0x1875 ,2022-03-20,19:35:00,19:45:00,Windy,Jam ,scooter ,No ,10,434,165,87
0x2af5 ,2022-03-28,21:40:00,21:55:00,Sandstorms,Jam ,motorcycle ,No ,15,636,104,28
0x97b6 ,2022-04-01,20:50:00,21:05:00,Cloudy,Jam ,motorcycle ,No ,15,914,77,44
0xaa3f ,2022-03-06,18:35:00,18:40:00,Windy,Medium ,scooter ,No ,5,774,23,96
0x6226 ,2022-04-03,18:00:00,18:05:00,Fog,Medium ,motorcycle ,No ,5,39,79,19
0x996b ,2022-03-10,23:15:00,23:30:00,Stormy,Low ,motorcycle ,No ,15,921,36,73
0xc595 ,2022-02-18,23:40:00,23:55:00,Sandstorms,Low ,motorcycle ,No ,15,942,147,94
0x6bfb ,2022-03-17,12:45:00,12:55:00,Stormy,High ,scooter ,No ,10,746,47,4
0x7e1f ,2022-03-13,20:15:00,20:20:00,Sandstorms,Jam ,motorcycle ,No ,5,893,101,27
0xb20d ,2022-03-17,15:55:00,16:10:00,Sandstorms,Medium ,scooter ,No ,15,747,107,32
0xa11b ,2022-03-16,23:10:00,23:15:00,Fog,Low ,motorcycle ,No ,5,342,68,18
0x1db4 ,2022-03-21,22:50:00,23:00:00,Stormy,Low ,motorcycle ,No ,10,430,45,10
0x2258 ,2022-03-09,22:45:00,22:55:00,Windy,Low ,motorcycle ,No ,10,234,7,75
0x1fd6 ,2022-03-03,15:10:00,15:15:00,Cloudy,Medium ,motorcycle ,No ,5,564,55,38
0x6de1 ,2022-04-01,18:30:00,18:35:00,Sandstorms,Medium ,motorcycle ,No ,5,485,71,41
0x8b39 ,2022-04-06,22:35:00,22:50:00,Sunny,Low ,motorcycle ,Yes ,15,240,143,85
0x997b ,2022-04-02,17:20:00,17:30:00,Cloudy,Medium ,motorcycle ,No ,10,127,150,59
0xcdb6 ,2022-02-14,18:35:00,18:50:00,Windy,Medium ,motorcycle ,No ,15,480,146,96
0x5a7a ,2022-03-04,19:20:00,19:35:00,Windy,Jam ,scooter ,No ,15,184,89,54
0x6de3 ,2022-03-20,19:10:00,19:25:00,Fog,Jam ,motorcycle ,No ,15,352,144,32
0xe27a ,2022-02-12,23:55:00,00:00:00,Stormy,Low ,scooter ,No ,5,938,19,48
0xab52 ,2022-03-27,23:10:00,23:15:00,Stormy,Low ,scooter ,No ,5,826,72,3
0x4632 ,2022-03-10,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,No ,5,812,143,16
0x4b8a ,2022-03-06,21:55:00,22:10:00,Sunny,Jam ,scooter ,No ,15,899,64,100
0x1623 ,2022-03-07,20:50:00,20:55:00,Cloudy,Jam ,motorcycle ,No ,5,909,165,73
0xaa66 ,2022-04-04,20:35:00,20:45:00,Sunny,Jam ,motorcycle ,No ,10,25,103,35
0x7ea ,2022-04-03,22:25:00,22:40:00,Windy,Low ,motorcycle ,No ,15,874,133,59
0x4dfa ,2022-03-13,09:45:00,09:55:00,Sandstorms,Low ,motorcycle ,No ,10,177,134,95
0xa667 ,2022-03-28,10:20:00,10:25:00,Windy,Low ,motorcycle ,No ,5,661,114,10
0x6e9d ,2022-03-15,13:30:00,13:45:00,Stormy,High ,motorcycle ,No ,15,801,147,14
0x5807 ,2022-04-04,20:10:00,20:15:00,Sandstorms,Jam ,scooter ,No ,5,268,96,99
0x9a32 ,2022-03-28,12:15:00,12:30:00,Cloudy,High ,motorcycle ,No ,15,209,180,56
0x917d ,2022-03-01,08:45:00,08:55:00,Cloudy,Low ,scooter ,No ,10,926,139,39
0x8673 ,2022-03-13,15:35:00,15:50:00,Windy,Medium ,motorcycle ,No ,15,397,101,67
0x4ac4 ,2022-04-02,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,No ,5,521,101,10
0x7bd7 ,2022-03-15,19:10:00,19:25:00,Cloudy,Jam ,scooter ,No ,15,778,97,24
0x9735 ,2022-04-06,22:50:00,22:55:00,Windy,Low ,scooter ,No ,5,907,151,12
0x1a54 ,2022-03-23,18:45:00,18:50:00,Windy,Medium ,motorcycle ,Yes ,5,293,146,55
0x819d ,2022-03-25,17:25:00,17:35:00,Fog,Medium ,motorcycle ,No ,10,351,131,10
0x96f0 ,2022-03-27,19:00:00,19:15:00,Sandstorms,Medium ,electric_scooter ,No ,15,492,53,20
0x66f1 ,2022-03-25,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,No ,10,161,78,13
0xc6e9 ,2022-02-17,13:50:00,13:55:00,Sandstorms,High ,electric_scooter ,No ,5,604,100,80
0xb8aa ,2022-04-03,08:10:00,08:15:00,Stormy,Low ,motorcycle ,No ,5,315,136,92
0xc668 ,2022-02-12,20:55:00,21:10:00,Windy,Jam ,motorcycle ,No ,15,53,77,31
0x4c13 ,2022-04-04,19:20:00,19:35:00,Windy,Jam ,motorcycle ,No ,15,999,139,95
0x824a ,2022-03-05,08:30:00,08:45:00,Cloudy,Low ,motorcycle ,No ,15,667,60,17
0xcb5b ,2022-02-13,09:25:00,09:40:00,Windy,Low ,motorcycle ,No ,15,890,71,37
0x4cab ,2022-03-01,21:30:00,21:40:00,Sandstorms,Jam ,motorcycle ,No ,10,589,115,93
0xafc4 ,2022-03-31,23:15:00,23:20:00,Stormy,Low ,scooter ,No ,5,587,149,42
0x1655 ,2022-04-06,23:45:00,23:55:00,Cloudy,Low ,motorcycle ,No ,10,600,188,12
0x7573 ,2022-03-23,23:30:00,23:35:00,Windy,Low ,motorcycle ,No ,5,655,74,38
0x9201 ,2022-04-04,21:45:00,21:50:00,Windy,Jam ,motorcycle ,No ,5,301,127,90
0xa940 ,2022-03-20,20:15:00,20:30:00,Sunny,Jam ,motorcycle ,No ,15,790,82,75
0xd6ef ,2022-02-18,20:45:00,21:00:00,Cloudy,Jam ,scooter ,No ,15,408,105,68
0xb39b ,2022-03-11,11:35:00,11:50:00,Stormy,High ,scooter ,No ,15,101,33,5
0x8ce7 ,2022-03-13,11:15:00,11:20:00,Windy,High ,scooter ,No ,5,535,182,59
0x9873 ,2022-03-10,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,No ,5,395,40,84
0x29ab ,2022-03-02,18:15:00,18:30:00,Windy,Medium ,scooter ,No ,15,42,180,96
0x8198 ,2022-03-24,17:15:00,17:30:00,Windy,Medium ,scooter ,No ,15,492,78,85
0x7b24 ,2022-03-23,22:15:00,22:25:00,Fog,Low ,motorcycle ,No ,10,597,1,10
0x92ec ,2022-03-26,22:45:00,22:50:00,Windy,Low ,scooter ,No ,5,984,157,64
0x1aca ,2022-03-15,12:10:00,12:25:00,Cloudy,High ,motorcycle ,No ,15,607,79,52
0xa348 ,2022-03-19,08:45:00,08:50:00,Fog,Low ,scooter ,No ,5,140,87,55
0xc733 ,2022-02-12,22:35:00,22:50:00,Sandstorms,Low ,motorcycle ,No ,15,860,161,94
0xd800 ,2022-02-12,21:20:00,21:30:00,Fog,Jam ,scooter ,No ,10,91,124,73
0x17db ,2022-03-15,20:10:00,20:20:00,Stormy,Jam ,motorcycle ,No ,10,161,2,75
0x6d58 ,2022-04-04,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,No ,5,641,84,20
0xded5 ,2022-02-18,17:50:00,18:00:00,Cloudy,Medium ,motorcycle ,Yes ,10,531,129,54
0xa20a ,2022-03-10,23:45:00,23:55:00,Fog,Low ,scooter ,No ,10,763,34,56
0x7c9e ,2022-03-13,10:00:00,10:05:00,Sandstorms,Low ,scooter ,No ,5,427,80,73
0x5ef3 ,2022-03-11,18:35:00,18:50:00,Sandstorms,Medium ,motorcycle ,No ,15,973,73,100
0xd2b0 ,2022-02-18,21:00:00,21:10:00,Cloudy,Jam ,motorcycle ,No ,10,403,74,82
0x70ff ,2022-03-07,18:35:00,18:40:00,Fog,Medium ,scooter ,No ,5,642,66,22
0x548e ,2022-03-10,21:15:00,21:25:00,Fog,Jam ,motorcycle ,No ,10,356,131,44
0x26f1 ,2022-04-06,17:20:00,17:35:00,Cloudy,Medium ,motorcycle ,No ,15,553,41,48
0x4a1b ,2022-03-03,08:20:00,08:30:00,Stormy,Low ,motorcycle ,No ,10,587,148,21
0xbf6c ,2022-02-12,22:00:00,22:10:00,Sunny,Jam ,motorcycle ,No ,10,324,15,79
0x5561 ,2022-03-10,21:00:00,21:05:00,Cloudy,Jam ,scooter ,No ,5,327,169,32
0xafd4 ,2022-03-07,11:30:00,11:40:00,Sunny,High ,electric_scooter ,No ,10,901,40,94
0x6957 ,2022-03-09,17:25:00,17:40:00,Fog,Medium ,scooter ,No ,15,188,61,54
0x9d4c ,2022-03-17,22:40:00,22:50:00,Fog,Low ,motorcycle ,No ,10,231,39,49
0xd413 ,2022-02-17,22:40:00,22:50:00,Cloudy,Low ,motorcycle ,No ,10,376,131,29
0xc677 ,2022-02-14,22:50:00,23:05:00,Stormy,Low ,scooter ,No ,15,973,26,62
0x4421 ,2022-03-05,15:00:00,15:05:00,Fog,High ,motorcycle ,No ,5,49,71,28
0xa631 ,2022-03-11,10:25:00,10:40:00,Cloudy,Low ,electric_scooter ,No ,15,479,68,56
0x3a16 ,2022-03-18,19:35:00,19:45:00,Windy,Jam ,motorcycle ,No ,10,307,127,61
0xdf8e ,2022-02-11,11:45:00,12:00:00,Cloudy,High ,motorcycle ,No ,15,913,87,66
0xa04 ,2022-03-14,21:15:00,21:30:00,Fog,Jam ,scooter ,No ,15,263,5,41
0x4300 ,2022-03-30,10:25:00,10:35:00,Windy,Low ,motorcycle ,No ,10,571,161,17
0x58c2 ,2022-03-17,23:35:00,23:40:00,Stormy,Low ,scooter ,No ,5,318,137,3
0xbbc6 ,2022-04-06,23:20:00,23:30:00,Windy,Low ,motorcycle ,No ,10,446,19,98
0x50c4 ,2022-03-25,18:20:00,18:30:00,Sandstorms,Medium ,motorcycle ,No ,10,995,75,58
0xbcd5 ,2022-04-05,08:45:00,08:50:00,Cloudy,Low ,electric_scooter ,No ,5,445,66,46
0x6234 ,2022-03-14,18:25:00,18:40:00,Windy,Medium ,scooter ,No ,15,830,129,1
0xcc11 ,2022-02-15,21:20:00,21:35:00,Sandstorms,Jam ,scooter ,No ,15,686,62,79
0x6445 ,2022-03-31,17:35:00,17:40:00,Windy,Medium ,motorcycle ,No ,5,733,72,44
0x33dc ,2022-03-20,19:30:00,19:35:00,Windy,Jam ,motorcycle ,No ,5,818,54,52
0xacd8 ,2022-03-12,21:15:00,21:25:00,Windy,Jam ,motorcycle ,Yes ,10,264,155,89
0xbfb4 ,2022-02-17,11:55:00,12:00:00,Stormy,High ,scooter ,No ,5,806,96,66
0xd989 ,2022-02-15,17:40:00,17:50:00,Stormy,Medium ,motorcycle ,No ,10,661,76,2
0x8b3f ,2022-04-05,14:40:00,14:45:00,Windy,High ,motorcycle ,No ,5,566,103,56
0xdeb4 ,2022-02-17,22:40:00,22:55:00,Stormy,Low ,motorcycle ,No ,15,141,142,94
0xa243 ,2022-03-31,18:50:00,18:55:00,Fog,Medium ,scooter ,No ,5,555,172,20
0x6436 ,2022-03-27,21:30:00,21:40:00,Stormy,Jam ,scooter ,No ,10,253,75,52
0x5d2d ,2022-03-08,23:30:00,23:40:00,Stormy,Low ,scooter ,No ,10,863,85,53
0xbb22 ,2022-03-28,20:25:00,20:30:00,Cloudy,Jam ,motorcycle ,No ,5,209,56,50
0x8b2b ,2022-03-21,20:10:00,20:20:00,Sandstorms,Jam ,scooter ,No ,10,972,179,43
0xc1ec ,2022-02-16,17:30:00,17:45:00,Sunny,Medium ,motorcycle ,No ,15,208,170,48
0x33a0 ,2022-03-31,19:00:00,19:10:00,Fog,Medium ,motorcycle ,No ,10,1,150,24
0xb712 ,2022-03-16,19:50:00,20:00:00,Sandstorms,Jam ,electric_scooter ,No ,10,329,10,85
0x8299 ,2022-03-05,21:50:00,22:00:00,Windy,Jam ,motorcycle ,No ,10,922,37,51
0x9e30 ,2022-03-12,20:40:00,20:55:00,Windy,Jam ,scooter ,No ,15,800,185,47
0x9155 ,2022-03-26,09:50:00,10:00:00,Windy,Low ,scooter ,No ,10,69,37,79
0x3d8c ,2022-03-24,23:15:00,23:25:00,Stormy,Low ,electric_scooter ,No ,10,1,96,84
0xd3fa ,2022-02-11,20:30:00,20:45:00,Sandstorms,Jam ,scooter ,No ,15,849,90,87
0xb012 ,2022-03-27,23:20:00,23:25:00,Sandstorms,Low ,motorcycle ,No ,5,190,173,21
0xdcaa ,2022-02-14,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,No ,5,283,18,24
0x43ba ,2022-03-30,18:55:00,19:00:00,Stormy,Medium ,motorcycle ,No ,5,513,77,85
0x5803 ,2022-03-21,22:35:00,22:45:00,Windy,Low ,scooter ,No ,10,460,144,71
0x70f5 ,2022-04-05,08:30:00,08:35:00,Fog,Low ,scooter ,No ,5,273,166,22
0x575d ,2022-03-11,10:20:00,10:25:00,Stormy,Low ,motorcycle ,No ,5,514,153,76
0x4f3c ,2022-04-06,19:50:00,19:55:00,Cloudy,Jam ,motorcycle ,No ,5,86,180,90
0xb9bc ,2022-04-06,18:20:00,18:30:00,Sunny,Medium ,motorcycle ,No ,10,422,114,38
0xb209 ,2022-04-02,17:25:00,17:30:00,Stormy,Medium ,scooter ,No ,5,958,109,13
0x4f9a ,2022-03-12,20:25:00,20:30:00,Sandstorms,Jam ,motorcycle ,No ,5,325,186,74
0x8011 ,2022-03-28,19:00:00,19:10:00,Fog,Medium ,scooter ,No ,10,305,42,43
0x9692 ,2022-03-14,21:15:00,21:25:00,Windy,Jam ,motorcycle ,No ,10,142,113,74
0x9415 ,2022-03-31,22:50:00,23:05:00,Fog,Low ,motorcycle ,No ,15,15,94,82
0xb6a0 ,2022-03-16,18:40:00,18:50:00,Windy,Medium ,motorcycle ,No ,10,499,129,96
0x7bf ,2022-03-18,20:25:00,20:35:00,Windy,Jam ,scooter ,Yes ,10,339,9,97
0x7cb8 ,2022-03-05,08:20:00,08:25:00,Windy,Low ,scooter ,No ,5,632,130,19
0x9c8c ,2022-03-13,11:25:00,11:35:00,Stormy,High ,motorcycle ,No ,10,745,95,80
0xb38b ,2022-03-21,18:30:00,18:45:00,Stormy,Medium ,scooter ,No ,15,759,69,19
0x4d5b ,2022-03-03,11:10:00,11:20:00,Sandstorms,High ,motorcycle ,No ,10,8,28,26
0x8f9e ,2022-03-30,18:25:00,18:35:00,Cloudy,Medium ,motorcycle ,No ,10,735,50,85
0x3b2e ,2022-03-24,20:40:00,20:45:00,Stormy,Jam ,scooter ,No ,5,934,135,65
0x2cb6 ,2022-03-25,19:40:00,19:55:00,Stormy,Jam ,motorcycle ,No ,15,239,66,84
0x9d2b ,2022-03-30,14:50:00,15:05:00,Fog,High ,motorcycle ,No ,15,574,30,25
0x7943 ,2022-03-29,17:45:00,18:00:00,Fog,Medium ,scooter ,No ,15,128,9,37
0x205d ,2022-04-06,22:20:00,22:35:00,Stormy,Low ,scooter ,No ,15,336,14,81
0x5aad ,2022-03-21,14:25:00,14:30:00,Windy,High ,motorcycle ,No ,5,818,99,56
0xd747 ,2022-02-11,09:30:00,09:45:00,Windy,Low ,motorcycle ,No ,15,205,56,19
0xac01 ,2022-03-18,23:35:00,23:45:00,Sunny,Low ,motorcycle ,No ,10,589,119,28
0x9098 ,2022-03-15,23:15:00,23:20:00,Sunny,Low ,scooter ,No ,5,44,179,41
0xaff ,2022-03-20,19:45:00,20:00:00,Windy,Jam ,scooter ,No ,15,708,24,16
0xa3a6 ,2022-03-18,17:15:00,17:30:00,Sandstorms,Medium ,motorcycle ,No ,15,34,27,38
0xe076 ,2022-02-16,20:15:00,20:25:00,Sandstorms,Jam ,scooter ,No ,10,180,106,26
0x8a91 ,2022-03-11,21:10:00,21:20:00,Cloudy,Jam ,motorcycle ,No ,10,108,38,55
0x788d ,2022-04-06,19:55:00,20:00:00,Fog,Jam ,scooter ,No ,5,26,26,19
0x6948 ,2022-03-16,22:15:00,22:20:00,Cloudy,Low ,motorcycle ,No ,5,500,29,17
0x28e9 ,2022-04-06,21:25:00,21:40:00,Cloudy,Jam ,scooter ,No ,15,982,87,80
0x53ea ,2022-03-05,23:50:00,23:55:00,Sunny,Low ,motorcycle ,No ,5,597,27,19
0xcd30 ,2022-02-18,21:25:00,21:35:00,Sandstorms,Jam ,motorcycle ,No ,10,747,113,53
0x57ce ,2022-03-17,23:45:00,00:00:00,Sandstorms,Low ,motorcycle ,No ,15,724,73,19
0x3d57 ,2022-03-18,20:55:00,21:00:00,Cloudy,Jam ,scooter ,No ,5,340,28,57
0xdd28 ,2022-02-18,22:45:00,22:50:00,Windy,Low ,motorcycle ,No ,5,382,105,78
0x1b03 ,2022-04-01,12:00:00,12:15:00,Windy,High ,motorcycle ,No ,15,188,23,19
0x9646 ,2022-03-02,22:25:00,22:30:00,Stormy,Low ,scooter ,No ,5,800,43,79
0x3e9b ,2022-03-26,20:20:00,20:25:00,Sunny,Jam ,motorcycle ,No ,5,682,63,65
0x5a5d ,2022-03-07,11:00:00,11:10:00,Cloudy,Low ,scooter ,No ,10,385,31,92
0x33dd ,2022-03-30,20:55:00,21:00:00,Fog,Jam ,electric_scooter ,No ,5,56,175,23
0xab46 ,2022-04-01,18:20:00,18:30:00,Sunny,Medium ,motorcycle ,No ,10,815,13,19
0xa8b9 ,2022-04-03,08:10:00,08:20:00,Stormy,Low ,motorcycle ,No ,10,973,74,54
0x7096 ,2022-03-11,23:00:00,23:15:00,Sandstorms,Low ,motorcycle ,No ,15,836,67,9
0x23b8 ,2022-04-06,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Yes ,5,433,105,56
0xc55c ,2022-02-11,23:15:00,23:30:00,Fog,Low ,motorcycle ,No ,15,325,108,71
0xbc03 ,2022-04-06,23:20:00,23:30:00,Windy,Low ,motorcycle ,No ,10,152,100,92
0x38c5 ,2022-03-12,22:35:00,22:40:00,Stormy,Low ,electric_scooter ,No ,5,355,130,24
0x2997 ,2022-03-29,20:35:00,20:50:00,Cloudy,Jam ,electric_scooter ,No ,15,86,26,89
0x5aa4 ,2022-03-15,14:25:00,14:30:00,Windy,High ,scooter ,No ,5,982,74,96
